_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
3114640,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Coenonympha tullia scotica Staudinger, 1901""]}, ""preservative"": ""Dry - mounted""}",57 00 23 N,06,Europe,000d5126-264b-4d16-bdf0-87ace54b4d36,,,,,57.0064,,scotica,,,,,,"Coenonympha tullia scotica Staudinger, 1901",,,,1893,,,NHMUK:ecatalogue:3043184,,tullia,,BMNH(E),Europe; United Kingdom; Scotland; Aberdeenshire; Braemar,,,,,,,United Kingdom,-3.398,Coenonympha,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1098692,003 23 53 W,,,,2016-06-16,,,,,NHMUK,,,,,,Scotland,,,,Christy; Christy,Insecta,Specimen,,"Staudinger, 1901",Lepidoptera
3059614,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Coenonympha pamphilus (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 07 37 N,07,Europe,00136c1e-5833-498f-bdd6-530225552b5c,,,,,51.1269,,,,,03,,,"Coenonympha pamphilus (Linnaeus, 1758)",,,,1991,,,NHMUK:ecatalogue:5664056,,pamphilus,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Great Ridge Wood,,,,,,,United Kingdom,-2.097,Coenonympha,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1126486,002 05 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G D. Trebilcock; Trebilcock,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3163554,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Coenonympha tullia davus (Fabricius, 1777)""]}, ""preservative"": ""Dry - mounted""}",54 15 08 N,06,Europe,000a746c-cdde-41c5-98f8-aa09a9fe49a0,,,,,54.2523,,davus,,,19,,,"Coenonympha tullia davus (Fabricius, 1777)",,,,1934,,,NHMUK:ecatalogue:3059137,,tullia,,BMNH(E),Europe; United Kingdom; England; Cumbria; Witherslack,,,,,,,United Kingdom,-2.8764,Coenonympha,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1099775,002 52 35 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Fabricius, 1777)",Lepidoptera
1777556,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2014-02-25"", ""gbifid"": 1265642541, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Limenitis camilla (Linnaeus, 1764)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,,Europe,001b101b-055f-4757-89a0-4ead4882f639,,,,,50.8765,,,,,,,,"Limenitis camilla (Linnaeus, 1764)",,,,,,,NHMUK:ecatalogue:2990656,,camilla,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Limenitis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Limenitinae,,BMNH(E)1047595,001 37 53 W,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,S G. Castle Russel; Castle Russel,Insecta,Specimen,,"(Linnaeus, 1764)",Lepidoptera
1780312,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2014-02-25"", ""gbifid"": 1265645334, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aglais urticae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 32 45 N,,Europe,0022ed91-8874-46d8-bc7b-8fb0ad65ba9b,,,,,51.5459,,,,,,,,"Aglais urticae (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:2993486,,urticae,,BMNH(E),Europe; United Kingdom; England; Essex; Southend-on-Sea,,,,,,,United Kingdom,0.7077,Aglais,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1058225,000 42 28 E,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3059341,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Papilio machaon britannicus Seitz, 1907""]}, ""preservative"": ""Dry - mounted""}",52 21 20 N,,Europe,000a1e21-b3ce-4ae2-9236-3678b28c66ff,,,,,52.3555,,britannicus,,,,,,"Papilio machaon britannicus Seitz, 1907",,,,,,,NHMUK:ecatalogue:5635374,,machaon,,BMNH(E),Europe; United Kingdom; England,,,,,,,United Kingdom,-1.1743,Papilio,Papilionidae,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,,BMNH(E)1288075,001 10 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Harper; Harper,Insecta,Specimen,,"Seitz, 1907",Lepidoptera
3100400,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus argus""]}, ""preservative"": ""Dry - mounted""}",51 16 08 N,07,Europe,001a773f-83b7-4eaa-b51b-2d3b8d3af360,,,,,51.2689,,argus,,,,,,Plebejus argus argus,,,,1955,,,NHMUK:ecatalogue:5706992,,argus,,BMNH(E),Europe; United Kingdom; England; Surrey,,,,,,,United Kingdom,-0.3718,Plebejus,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1356276,000 22 18 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R M Craske; Craske,Insecta,Specimen,,,Lepidoptera
3088191,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Boloria euphrosyne Linnaeus, 1758""]}, ""preservative"": ""Dry - mounted""}",50 47 13 N,,Europe,001e7e15-f719-4d02-9469-51002b794e17,,,,,50.7869,,,,,,,,"Boloria euphrosyne Linnaeus, 1758",,,,1898,,,NHMUK:ecatalogue:5729453,,euphrosyne,,BMNH(E),Europe; United Kingdom; England; Hampshire; Holmsley,,,,,,,United Kingdom,-1.6961,Boloria,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1104990,001 41 46 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A Druitt; Druitt,Insecta,Specimen,,"Linnaeus, 1758",Lepidoptera
1780413,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-21"", ""gbifid"": 1265645338, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris napi sabellicae Stephens, 1827""]}, ""preservative"": ""Dry - mounted""}",52 02 28 N,,Europe,00074073-6a19-4321-b9e0-340daf56791b,,,,,52.041,,sabellicae,,,,,,"Pieris napi sabellicae Stephens, 1827",,,,,,,NHMUK:ecatalogue:5706523,,napi,,BMNH(E),Europe; United Kingdom; England; Suffolk; Sudbury,,,,,,,United Kingdom,0.7267,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1138684,000 43 36 E,,,,2015-08-14,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Stephens, 1827",Lepidoptera
3048035,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",52 24 48 N,08,Europe,000fe906-e07f-45fa-a02b-4cdb17fcae44,,,,,52.4134,,eleus,,,19,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1909,,,NHMUK:ecatalogue:5661740,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Cambridgeshire; Woodwalton,,,,,,,United Kingdom,-0.2119,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1294370,000 12 43 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3067859,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",51 09 01 N,09,Europe,00159adc-d9da-42dd-b4a8-7e22f23b0976,,,,,51.1504,,eleus,,,13,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1959,,,NHMUK:ecatalogue:5727522,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Surrey; Thursley,,,,,,,United Kingdom,-0.7129,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1295279,000 42 46 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3112666,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",51 26 24 N,,Europe,001e5493-4d3a-4007-a380-48ead00eddaf,,,,,51.4399,,eleus,,,,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1945,,,NHMUK:ecatalogue:5736765,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Greater London; Bexley,,,,,,,United Kingdom,0.1543,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1148776,000 09 15 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R L E Ford; Ford,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3126684,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Coenonympha pamphilus ab. apicoextensa Leeds, 1950""]}, ""preservative"": ""Dry - mounted""}",51 04 53 N,08,Europe,000cee43-00c9-439b-86e9-9ed120ef26d0,,,,,51.0814,,,,,26,,,"Coenonympha pamphilus ab. apicoextensa Leeds, 1950",,,,1935,,,NHMUK:ecatalogue:2889493,,pamphilus,,BMNH(E),Europe; United Kingdom; England; Kent; Folkestone,,,,,,,United Kingdom,1.1695,Coenonympha,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1064297,001 10 10 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,P A. Stiff; Stiff,Insecta,Specimen,,"Leeds, 1950",Lepidoptera
3060334,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Gonepteryx rhamni rhamni Linnaeus, 1758""]}, ""preservative"": ""Dry - mounted""}",51 51 51 N,09,Europe,001f404e-26cb-482c-ba3f-e5896bc6b6a6,,,,,51.8642,,rhamni,,,01,,,"Gonepteryx rhamni rhamni Linnaeus, 1758",,,,1963,,,NHMUK:ecatalogue:5674191,,rhamni,,BMNH(E),Europe; United Kingdom; England; Bedfordshire; Dunstable Downs,,,,,,,United Kingdom,-0.5363,Gonepteryx,Pieridae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Pieridae,,BMNH(E)1111671,000 32 11 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,W.R.S.; W.R.S.,Insecta,Specimen,,"Linnaeus, 1758",Lepidoptera
3045463,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis aglaja (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 24 59 N,07,Europe,000d706e-cd85-4023-974b-e52af699e9f5,,,,,51.4165,,,,,22,,,"Argynnis aglaja (Linnaeus, 1758)",,,,1947,,,NHMUK:ecatalogue:3049958,,aglaja,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Moor Green,,,,,,,United Kingdom,-2.2032,Argynnis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,,BMNH(E)1085138,002 12 12 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,J Holmes; Holmes,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1778387,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-20"", ""gbifid"": 1265643361, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Anthocharis cardamines britannica Verity, 1908""]}, ""preservative"": ""Dry - mounted""}",51 36 37 N,04,Europe,00023135-e2c7-4958-98ed-6af8dee989bc,,,,,51.6103,,britannica,,,11,,,"Anthocharis cardamines britannica Verity, 1908",,,,1918,,,NHMUK:ecatalogue:5684474,,cardamines,,BMNH(E),Europe; United Kingdom; England; Greater London; London,,,,,,,United Kingdom,-0.4283,Anthocharis,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1113414,000 25 42 W,,,,2015-08-14,,,,,NHMUK,,,,,Northwood,England,,,,,Insecta,Specimen,,"Verity, 1908",Lepidoptera
3068298,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Boloria selene selene Denis & Schifferm\u00fcller, 1775""]}, ""preservative"": ""Dry - mounted""}",,,,001545ae-2b55-4b31-baf8-4bef889b14ae,,,,,,,selene,,,,,,"Boloria selene selene Denis & Schiffermüller, 1775",,,,,,,NHMUK:ecatalogue:5670551,,selene,,BMNH(E),,,,,,,,,,Boloria,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1079892,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"Denis & Schiffermüller, 1775",Lepidoptera
3065592,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Papilio machaon britannicus Seitz, 1907""]}, ""preservative"": ""Dry - mounted""}",,,,0015a652-878e-4778-b40c-46cc57c94384,,,,,,,britannicus,,,,,,"Papilio machaon britannicus Seitz, 1907",,,,,,,NHMUK:ecatalogue:5705049,,machaon,,BMNH(E),,,,,,,,,,Papilio,Papilionidae,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,,BMNH(E)1079359,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"Seitz, 1907",Lepidoptera
3100475,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus argus""]}, ""preservative"": ""Dry - mounted""}",51 16 08 N,06,Europe,00022ca0-6308-4e24-a3ad-e80a58c24f4f,,,,,51.2689,,argus,,,,,,Plebejus argus argus,,,,1959,,,NHMUK:ecatalogue:5728897,,argus,,BMNH(E),Europe; United Kingdom; England; Surrey,,,,,,,United Kingdom,-0.3718,Plebejus,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1356336,000 22 18 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R M Craske; Craske,Insecta,Specimen,,,Lepidoptera
3086760,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-16"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aphantopus hyperantus (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 07 50 N,07,Europe,001b5abe-bd65-4a13-92db-8bceaabe69c6,,,,,51.1305,,,,,15,,,"Aphantopus hyperantus (Linnaeus, 1758)",,,,1935,,,NHMUK:ecatalogue:5652256,,hyperantus,,BMNH(E),Europe; United Kingdom; England; Kent; Reinden Wood,,,,,,,United Kingdom,1.1697,Aphantopus,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1289505,001 10 11 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3030624,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Celastrina argiolus britanna (Verity, 1919)""]}, ""preservative"": ""Dry - mounted""}",51 27 41 N,05,Europe,000b9150-2952-46dc-90be-1fbbcce9361c,,,,,51.4613,,britanna,,,04,,,"Celastrina argiolus britanna (Verity, 1919)",,,,1923,,,NHMUK:ecatalogue:5683028,,argiolus,,BMNH(E),Europe; United Kingdom; England; Berkshire,,,,,,,United Kingdom,-1.1441,Celastrina,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1337790,001 08 39 W,,,,2016-06-16,,,,,NHMUK,,,,,East Berkshire,England,,,,R Stanway Parris; Stanway Parris,Insecta,Specimen,,"(Verity, 1919)",Lepidoptera
3159143,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",51 47 46 N,08,Europe,000b1e57-eef8-4aeb-bb54-61af586a5ff9,,,,,51.7961,,eleus,,,12,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1919,,,NHMUK:ecatalogue:5736426,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Tring,,,,,,,United Kingdom,-0.6559,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1295521,000 39 21 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A T Goodson; Goodson,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3134715,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maculinea arion eutyphron (Fruhstorfer, 1915)""]}, ""preservative"": ""Dry - mounted""}",50 31 19 N,06,Europe,001107b0-5fcb-40c1-8ae9-301ece8abe64,,,,,50.5219,,eutyphron,,,,,,"Maculinea arion eutyphron (Fruhstorfer, 1915)",,,,1897,,,NHMUK:ecatalogue:5731387,,arion,,BMNH(E),Europe; United Kingdom; England; Cornwall,,,,,,,United Kingdom,-4.8234,Maculinea,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1296652,004 49 24 W,,,,2016-06-16,,,,,NHMUK,,,,,North Cornwall,England,,,,,Insecta,Specimen,,"(Fruhstorfer, 1915)",Lepidoptera
3108166,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aglais urticae ab. lucida Fritsch, 1913""]}, ""preservative"": ""Dry - mounted""}",50 50 47 N,,Europe,00070eca-54b2-410f-8ee1-20d09606136a,,,,,50.8464,,,,,,,,"Aglais urticae ab. lucida Fritsch, 1913",,,,1904,,,NHMUK:ecatalogue:2995480,,urticae,,BMNH(E),Europe; United Kingdom; England; Sussex; Arlington,,,,,,,United Kingdom,0.1924,Aglais,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1049673,000 11 33 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Salvage; Salvage,Insecta,Specimen,,"Fritsch, 1913",Lepidoptera
3145153,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erebia epiphron mnemon f. scotica Cooke, 1943""]}, ""preservative"": ""Dry - mounted""}",56 39 17 N,07,Europe,000fcc5a-49d7-4a19-9a40-d2879040da1d,,,,,56.6548,,mnemon,,,12,,,"Erebia epiphron mnemon f. scotica Cooke, 1943",,,,1901,,,NHMUK:ecatalogue:2886717,,epiphron,,BMNH(E),Europe; United Kingdom; Scotland,,,,,,,United Kingdom,-4.2878,Erebia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1172982,004 17 16 W,,,,2016-06-16,,,,,NHMUK,,,,,Rannoch,Scotland,,,,,Insecta,Specimen,,"Cooke, 1943",Lepidoptera
1775511,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-22"", ""gbifid"": 1265640414, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Hamearis lucina (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 22 15 N,,Europe,0008738b-6b73-48c0-818f-1a7d373b4f41,,,,,51.3709,,,,,,,,"Hamearis lucina (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5720771,,lucina,,BMNH(E),Europe; United Kingdom; England; Kent; Herne Bay,,,,,,,United Kingdom,1.1278,Hamearis,Riodinidae,,Insecta; Lepidoptera; Papilionoidea; Riodinidae; Nemeobiinae,,BMNH(E)1124867,001 07 40 E,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,A J. Bowes; Bowes,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3092060,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-14"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",52 19 51 N,06,Europe,0001be8a-b30c-4f17-915e-1d5311ada026,,,,,52.3307,,eleus,,,26,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1912,,,NHMUK:ecatalogue:5632805,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Northamptonshire; Brixworth,,,,,,,United Kingdom,-0.9053,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1294418,000 54 19 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3108673,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Plebejus argus argus""]}, ""preservative"": ""Dry - mounted""}",51 01 00 N,07,Europe,0008a32a-c812-4800-89e6-f5b8cbf72064,,,,,51.0167,,argus,,,17,,,Plebejus argus argus,,,,1951,,,NHMUK:ecatalogue:5720650,,argus,,BMNH(E),Europe; United Kingdom; England; East Sussex; Ashdown Forest,,,,,,,United Kingdom,0.0833,Plebejus,Lycaenidae,,Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1372227,000 05 00 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,A S. Wheeler; Wheeler,Insecta,Specimen,,,Lepidoptera
3030354,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Cyaniris semiargus (Rottemberg, 1775)""]}, ""preservative"": ""Dry - mounted""}",,,,0006be97-ee66-4395-91b9-e4a25bbf65f8,,,,,,,,,,,,,"Cyaniris semiargus (Rottemberg, 1775)",,,,,,,NHMUK:ecatalogue:5659810,,semiargus,,BMNH(E),,,,,,,,,,Cyaniris,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,,BMNH(E)1373539,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"(Rottemberg, 1775)",Lepidoptera
3035710,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 01 50 N,07,Europe,000299a5-b775-42aa-bf5d-69543b681fd0,,,,,51.0305,,,,,22,,,"Lysandra coridon (Poda, 1761)",,,,1949,,,NHMUK:ecatalogue:5700365,,coridon,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Bishopstone,,,,,,,United Kingdom,-1.901,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1160570,001 54 04 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,J.E.K.; J.E.K.,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3151661,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-21"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aricia agestis (Denis & Schifferm\u00fcller, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 57 50 N,06,Europe,0020174e-17e0-4df8-ac79-5d168474cf4a,,,,,50.964,,,,,19,,,"Aricia agestis (Denis & Schiffermüller, 1775)",,,,1928,,,NHMUK:ecatalogue:5702026,,agestis,,BMNH(E),Europe; United Kingdom; England; South Downs,,,,,,,United Kingdom,-0.5304,Aricia,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1374982,000 31 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Denis & Schiffermüller, 1775)",Lepidoptera
